profile,skills
data_scientist,"python, github, sagemaker, sql, aws, bayesian_inference"
data_analyst,"statistics, excel, sql"
data_scientist,"statistics, python, r, sql"
data_scientist,"r, python, statistics, hadoop, aws, linux"
data_scientist,"python, r, tensorflow, pytorch, spark, scikit-learn, statistics"
data_engineer,"python, sql, azure, snowflake, power_bi, statistics, hadoop, spark, mongodb, elasticsearch, tableau"
data_engineer,"java, scala, python, hadoop, spark, kafka, sql, mongodb, snowflake, bash, aws, azure, gcp"
data_engineer,"java, sql, aws, azure, snowflake, tableau, power_bi"
data_analyst,"python, sql, statistics"
data_scientist,"sql, r, python"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp"
data_analyst,"sql, r, python, tableau, power_bi"
data_scientist,"sql, java, python, aws, ci_cd, github"
data_scientist,"python, r, sql, aws"
ml_engineer,"python, scala, java, pytorch, spark, tensorflow, aws, azure, gcp, scikit-learn, databricks, snowflake"
data_scientist,"python, r, sql, pytorch, tensorflow, gpt, hadoop, spark, kafka, aws, gcp, azure"
data_engineer,"spark, airflow, sql, scala"
data_analyst,"sql, python, r"
data_engineer,"java, scala, python, sql, hadoop, kafka, spark, aws, azure, gcp, linux, snowflake"
data_analyst,"sql, r, python, tableau, power_bi"
ml_engineer,"python, java, go, xgboost, pytorch, tensorflow, gpt, kubernetes, gcp, aws, azure"
data_analyst,"statistics, sql, r, excel, power_bi, tableau"
data_scientist,"sql, tableau, excel, python, statistics"
data_scientist,"spark, python, r, scala, power_bi, tableau"
data_engineer,"spark, flink, hadoop, aws, scala, python, java, ci_cd, docker"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, mlflow, wandb, databricks"
data_analyst,"sql, python, spark, mongodb, github, statistics"
data_engineer,"gcp, bigquery, sql, postgresql, dataflow"
data_engineer,"java, scala, python, snowflake, sql, hadoop, kafka, spark, mongodb, bash, tableau"
data_scientist,"time_series, git, aws, hadoop, spark, dask, python, java, probability"
data_scientist,"airflow, python, bash, snowflake, databricks, azure"
data_engineer,"dataflow, sql, python, spark, databricks, azure_ml, bash, git"
data_engineer,"aws, java, scala, python, sql"
data_engineer,"hadoop, spark, scala, sql, postgresql, python, java, bash, tableau, lambda, kafka, pytorch, tensorflow, airflow"
data_engineer,"python, aws, airflow, snowflake, hadoop, spark, postgresql, angular, scala, kafka, sql, mongodb"
data_engineer,"python, airflow, spark, postgresql, aws, docker, kubernetes, lambda, seaborn, elasticsearch, redis"
data_engineer,"sql, python, dbt, snowflake, power_bi, tableau, aws, azure, gcp"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, r, mlflow, wandb, databricks, gcp, aws, azure"
data_engineer,"sql, azure_ml, mongodb, linux, bash, python"
data_analyst,"sql, statistics, tableau, power_bi"
data_engineer,"java, python, spark, react, ci_cd, aws"
data_scientist,"javascript, sql, power_bi, r, statistics, tableau, excel"
data_scientist,"azure, gcp, databricks, snowflake, tableau, power_bi, python, sql, r, github, git"
data_scientist,"tensorflow, pytorch, spark, hadoop, python, java, scala"
ml_engineer,"statistics, python, r"
data_engineer,"sql, python, spark, java"
data_scientist,"aws, tableau, excel"
data_scientist,"java, python, sql, aws, ci_cd, github"
data_scientist,"azure_ml, databricks, power_bi, python, sql"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
data_engineer,"sql, python, spark, databricks, azure_ml, ci_cd, bash, git"
data_scientist,"python, pandas, numpy, linux, bash, postgresql"
data_analyst,"sql, python, r"
data_analyst,"gpt, python, spark, pandas, numpy, tableau"
data_scientist,"aws, python, sql, scala, statistics"
ml_engineer,"python, tensorflow, pytorch"
ml_engineer,"python, tensorflow, pytorch"
data_engineer,"python, bash, javascript, java, tableau, gcp, bigquery, sql, mongodb, postgresql, azure, aws"
data_engineer,"hadoop, spark, postgresql, angular, python, sql, scala, java, bash"
data_analyst,"sql, statistics, r, python, tableau, java, power_bi"
data_scientist,"linux, azure, databricks, spark, python, sql"
data_analyst,"sql, python, r, tableau, statistics, power_bi, java"
data_engineer,"power_bi, sql, python, r, tableau, excel"
data_engineer,"java, scala, python, snowflake, hadoop, kafka, spark, sql, mongodb, aws, azure, gcp"
data_analyst,"tableau, power_bi, python, r, sql, excel, statistics, git"
data_engineer,"opencv, r, python, pytorch, tensorflow, linux"
data_scientist,"aws, azure, ci_cd, docker"
data_engineer,"kafka, sql, python, scala, spark, hadoop, ci_cd, aws, azure, gcp"
ml_engineer,"statistics, bayesian_inference, r, python, sql, bigquery, aws"
data_engineer,"spark, java, scala, go, python, bash, hadoop, sql, linux"
mlops_engineer,"gpt, python, kubernetes, sql, aws, gcp, azure"
data_engineer,"python, aws, airflow, snowflake, hadoop, spark, postgresql, angular, scala, sql, java, kafka, mongodb, bash"
ml_engineer,"python, java, go, aws, gcp, docker, kubernetes, git"
data_analyst,"sql, databricks, aws"
data_analyst,"sql, ci_cd, power_bi, tableau, spark, databricks"
data_analyst,"sql, python, r, tableau, power_bi"
data_scientist,"statistics, sql, python, r, spark"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp, snowflake, databricks"
data_engineer,"tableau, python, aws, sql, snowflake"
mlops_engineer,"hadoop, kafka, spark, snowflake, terraform, ci_cd, r, python, scala, java, sql, bash"
data_engineer,"scala, spark, sql, java, go, python, bash, hadoop, linux"
data_scientist,"xgboost, numpy, pandas, pytorch, tensorflow"
data_analyst,"power_bi, sql, snowflake"
data_analyst,"tableau, power_bi, sql, time_series"
data_engineer,"java, scala, python, sql, snowflake, hadoop, kafka, spark, mongodb, tableau, bash, aws, azure, gcp"
data_analyst,"ci_cd, power_bi, tableau, azure, gcp, sql, python, databricks"
data_scientist,"python, java, r, tableau, power_bi, sql, hadoop, spark"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
data_analyst,"r, python, java"
data_scientist,"hadoop, spark, tensorflow, pytorch, python, r, statistics"
data_scientist,"scala, python, java, hadoop, spark, bash, sql, kafka, github, mongodb, aws, gcp"
data_scientist,"statistics, python, r, sql"
data_analyst,"sql, python, r, tableau, power_bi, statistics"
data_scientist,"databricks, sql, python"
ml_engineer,"statistics, gpt, transformers, ci_cd"
data_scientist,"statistics, python, r, tensorflow, pytorch, spark, scikit-learn, tableau"
data_analyst,"sql, python, r, tableau, power_bi"
data_engineer,"python, redis, postgresql, bigquery, aws, gcp, sql, pandas, numpy"
data_scientist,"python, java, sql, javascript, statistics"
data_engineer,"spark, scala, python, sql, airflow, aws, java, go, react, hadoop"
data_scientist,"aws, gcp, databricks, spark, python"
data_analyst,"excel, sql, tableau, power_bi"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
data_scientist,"python, tensorflow, java"
data_analyst,"sql, tableau, power_bi, dataflow"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, mlflow, wandb, databricks, gcp, aws, azure"
data_scientist,"java, sql, r"
data_scientist,"statistics, hadoop, spark, sql, python, r, java, excel, power_bi, tableau"
data_engineer,"sql, dbt, python, seaborn, mongodb, airflow, snowflake"
data_engineer,"java, scala, python, sql, snowflake, kafka, spark, hadoop, linux, bash"
data_engineer,"sql, kafka, postgresql, redis, mongodb, ci_cd, azure"
data_analyst,"excel, sql, python, tableau, aws"
data_analyst,"sql, python, r, tableau, power_bi"
data_scientist,"python, pandas, scikit-learn, matplotlib, xgboost, lightgbm, aws, azure, gcp, tensorflow, pytorch"
data_engineer,"azure, databricks, sql, python, spark, snowflake, ci_cd, dataflow"
data_scientist,"statistics, sql, python, r"
data_engineer,"python, scala, spark, sql, mongodb, java"
data_engineer,"postgresql, sql, mongodb, aws"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, bash, tableau"
data_engineer,"java, scala, python, sql"
data_scientist,"aws, azure, gcp, power_bi"
data_scientist,"azure, gcp, sql, python, tableau, power_bi"
data_analyst,"sql, python, power_bi, excel, javascript"
data_analyst,"python, sql, statistics"
data_analyst,"sql, python, r, javascript, numpy, pandas, linux, statistics, scikit-learn, pytorch, spark, tensorflow, tableau, plotly, matplotlib, probability"
data_engineer,"python, spark, bash, hadoop, github, ci_cd, redis"
ml_engineer,"python, scala, java, scikit-learn, pytorch, spark, tensorflow, aws, azure, tableau, ci_cd"
ml_engineer,"gpt, gcp, python, r, keras, pytorch"
data_scientist,"statistics, python, r, tensorflow, pytorch, mlflow, kubeflow"
data_engineer,"sql, postgresql, mongodb, aws, azure"
data_scientist,"power_bi, python, r, sql"
data_scientist,"sql, python, java"
data_scientist,"hadoop, spark, tableau, power_bi, r, python, java, sql, aws, azure, gcp, docker, kubernetes, statistics, ci_cd"
data_engineer,"gpt, python, scala, java, hadoop, flink, spark"
data_scientist,"gpt, python, r, scala, tensorflow, pytorch"
data_scientist,"statistics, tableau, python, r"
data_engineer,"mongodb, postgresql, elasticsearch"
data_analyst,"aws, spark, airflow, databricks, sql, python, pandas, scikit-learn, tableau, hadoop, mongodb, elasticsearch"
data_scientist,"python, java, git, aws, hadoop, spark, dask"
data_scientist,"sql, kafka, snowflake"
data_analyst,"sql, python, tableau, statistics"
data_scientist,"tableau, python, statistics"
data_scientist,"sql, python, r, tableau, power_bi, aws, azure, gcp, hadoop, spark"
ml_engineer,"tensorflow, pytorch, jax, scikit-learn, python, java, scala, azure_ml"
data_analyst,"tableau, power_bi, bigquery, sql"
ml_engineer,"python, spark, sql"
data_analyst,"sql, python, r, statistics, time_series"
data_scientist,"sql, power_bi, python, r"
ml_engineer,"python, scala, java, aws, azure, gcp"
data_engineer,"hadoop, java, python, scala, sql, bash, github"
data_scientist,"sql, python, r, power_bi, excel"
ml_engineer,"python, scikit-learn, tensorflow, pytorch, statistics, mlflow"
data_engineer,"python, r, postgresql, sql, mongodb, power_bi, spark, aws, azure, databricks, glue"
ml_engineer,"statistics, python, sql, spark, scala"
ml_engineer,"python, scala, java, hadoop, spark, tensorflow, pytorch, dask, scikit-learn, aws, azure, gcp"
data_analyst,"sql, python, excel, power_bi, tableau, databricks, azure"
ml_engineer,"linux, kubernetes, python, go, pytorch, tensorflow, jax"
data_engineer,"aws, hadoop, java, kafka, mongodb, sql, python, scala, snowflake, spark"
data_analyst,"excel, sql, tableau, power_bi, r, python, statistics"
data_scientist,"sql, tableau, python"
data_engineer,"databricks, python, sql, spark, git, gitlab"
data_scientist,"tableau, power_bi, sql"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
data_scientist,"statistics, python, r, sql, snowflake, aws, scikit-learn, tensorflow"
data_analyst,"python, go, java, scala, aws, azure, gcp"
data_scientist,"java, python, hadoop, spark"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
mlops_engineer,"gpt, kafka, ci_cd"
data_analyst,"statistics, r, sql, python"
data_analyst,"sql, ci_cd, power_bi, tableau"
data_analyst,"tableau, sql, r, python, java"
data_scientist,"java, spark, scala, kafka, sql, postgresql, gcp"
data_engineer,"python, aws, airflow, snowflake, hadoop, spark, postgresql, angular, scala, sql, kafka, mongodb, bash"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp, ci_cd"
ml_engineer,"python, tensorflow, pytorch"
data_scientist,"python, spark, sql, hadoop"
data_scientist,"statistics, tableau, python, r"
data_analyst,"tableau, power_bi, sql"
data_analyst,"power_bi, python, tableau, sql, excel"
data_engineer,"hadoop, spark, kafka, bash, sql, scala, java, python, aws"
data_engineer,"sql, javascript, time_series"
data_scientist,"aws, python, sql, scala"
ml_engineer,"nltk, spark, sql, scala, statistics, java, python"
ml_engineer,"python, java, scala, tensorflow, pytorch, jax, scikit-learn, statistics, azure_ml"
data_engineer,"python, aws, databricks, sql, spark"
data_scientist,"r, python, spark, tensorflow"
nlp_engineer,"tensorflow, pytorch, numpy, scikit-learn, pandas, statistics, ci_cd"
data_analyst,"python, bash, git, statistics"
data_scientist,"tableau, python, sql, r"
ml_engineer,"python, sql, hadoop, spark, statistics, aws, azure, gcp"
data_scientist,"sql, aws, python, mongodb, glue"
ai_researcher,"python, pytorch, tensorflow, gpt"
data_engineer,"ci_cd, azure, databricks"
data_engineer,"python, flask, postgresql, react"
data_engineer,"aws, azure, python, sql, scala, java, hadoop, kafka, spark, tableau, mongodb, snowflake"
ml_engineer,"python, pandas, numpy, tensorflow, pytorch, jupyter, mlflow, wandb, databricks"
data_engineer,"python, sql, kafka, spark, tensorflow, keras, scikit-learn, git, bash, docker, ci_cd, kubernetes"
mlops_engineer,"kubernetes, python, go, docker, aws, gcp, azure, postgresql, pytorch, mlflow, airflow, statistics"
data_engineer,"python, snowflake, databricks"
data_scientist,"statistics, python, r"
data_scientist,"statistics, python, r, sql"
data_scientist,"sql, power_bi, tableau"
data_engineer,"linux, tableau, sql"
data_engineer,"spark, ci_cd, sql, python, scala, hadoop, kafka"
data_analyst,"r, python, tableau, power_bi"
data_scientist,"statistics, aws, azure, gcp, spark, python, r, tensorflow, sql, tableau, power_bi, pandas, numpy, scikit-learn, keras, pytorch, hadoop, kafka, mongodb, elasticsearch, git, github, probability, linear_algebra, calculus"
data_analyst,"statistics, python, r, sql, excel, tableau, power_bi"
data_analyst,"statistics, r, python, power_bi, tableau, sql, excel, xgboost"
data_engineer,"scala, spark, postgresql, angular, hadoop, kafka, sql, mongodb, snowflake, aws, azure, gcp, bash"
data_engineer,"sql, python, glue, lambda, java, scala, nodejs, statistics, aws"
data_scientist,"azure, databricks, snowflake, power_bi"
data_engineer,"java, scala, python, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, snowflake"
data_engineer,"python, go, airflow, spark, postgresql, aws, docker, kubernetes"
data_scientist,"snowflake, ci_cd, git, docker, spark, kafka, sql"
data_engineer,"databricks, aws, python, spark, ci_cd, terraform, sql, glue"
data_engineer,"aws, azure, docker, elasticsearch, hadoop, java, kafka, linux, mongodb, sql, python, scala, snowflake, spark, tableau, tensorflow"
data_scientist,"tableau, sql, snowflake"
data_engineer,"python, sql, github, git, aws, snowflake"
data_scientist,"snowflake, hadoop, spark, databricks"
data_analyst,"sql, python, r, tableau, power_bi"
data_scientist,"python, pandas, numpy, dask, tensorflow, pytorch, scikit-learn, aws, jupyter"
data_scientist,"sql, databricks, python, azure_ml, spark"
ml_engineer,"kubernetes, java, scala, python, mlflow, kubeflow, scikit-learn, lightgbm, tensorflow, pytorch, spark, hadoop, docker, ci_cd"
data_analyst,"statistics, tableau, sql, snowflake"
data_engineer,"sql, spark, ci_cd, git, python, glue, lambda, seaborn"
data_scientist,"python, spark, hadoop, sql, opencv"
data_scientist,"sql, power_bi, r"
data_engineer,"airflow, dbt, kafka, spark, mlflow"
data_analyst,"power_bi, r, sql, statistics"
ml_engineer,"tensorflow, pytorch, jupyter, python, pandas, numpy"
data_analyst,"sql, python, r"
data_analyst,"sql, python, r, statistics"
data_engineer,"python, java, scala, sql, snowflake, aws, azure, gcp, hadoop, kafka, spark, mongodb, bash"
data_analyst,"sql, tableau, statistics, bigquery, postgresql, airflow, gcp"
data_analyst,"ci_cd, sql, python, databricks, terraform, airflow"
data_scientist,"sql, tableau, power_bi, python, r, postgresql, snowflake"
data_scientist,"python, docker, git"
data_engineer,"statistics, pandas, tensorflow, r, java, scala, python, sql"
